Iteration,Temperature,Best Fitness
275,76022784.74153167,29
276,75946761.95679013,29
277,75870815.19483334,29
278,75794944.37963851,29
279,75719149.43525887,29
280,75643430.28582361,29
281,75567786.85553779,29
282,75492219.06868225,29
283,75416726.84961358,29
284,75341310.12276396,29
285,75265968.8126412,29
286,75190702.84382856,29
287,75115512.14098473,29
288,75040396.62884374,29
289,74965356.2322149,29
290,74890390.87598269,29
291,74815500.4851067,29
292,74740684.9846216,29
293,74665944.29963697,29
294,74591278.35533734,29
295,74516687.076982,29
296,74442170.38990502,29
297,74367728.21951512,29
298,74293360.4912956,29
299,74219067.13080432,29
300,74144848.06367351,29
301,74070703.21560983,29
302,73996632.51239422,29
303,73922635.87988183,29
304,73848713.24400194,29
305,73774864.53075793,29
306,73701089.66622718,29
307,73627388.57656094,29
308,73553761.18798438,29
309,73480207.42679639,29
310,73406727.21936959,29
311,73333320.49215022,29
312,73259987.17165807,29
313,73186727.1844864,29
314,73113540.45730191,29
315,73040426.9168446,29
316,72967386.48992777,29
317,72894419.10343784,29
318,72821524.6843344,29
319,72748703.15965006,29
320,72675954.45649041,29
321,72603278.50203392,29
322,72530675.22353189,29
323,72458144.54830836,29
324,72385686.40376005,29
325,72313300.71735628,29
326,72240987.41663893,29
327,72168746.42922229,29
328,72096577.68279307,29
329,72024481.10511027,29
330,71952456.62400517,29
331,71880504.16738117,29
332,71808623.66321379,29
333,71736815.03955057,29
334,71665078.22451103,29
335,71593413.14628652,29
336,71521819.73314023,29
337,71450297.91340709,29
338,71378847.61549369,29
339,71307468.76787819,29
340,71236161.29911031,29
341,71164925.1378112,29
342,71093760.21267338,29
343,71022666.4524607,29
344,70951643.78600824,29
345,70880692.14222223,29
346,70809811.45008,29
347,70739001.63862993,29
348,70668262.63699129,29
349,70597594.3743543,29
350,70526996.77997994,29
351,70456469.78319997,29
352,70386013.31341676,29
353,70315627.30010335,29
354,70245311.67280325,29
355,70175066.36113045,29
356,70104891.29476932,29
357,70034786.40347455,29
358,69964751.61707108,29
359,69894786.865454,29
360,69824892.07858855,29
361,69755067.18650995,29
362,69685312.11932345,29
363,69615626.80720413,29
364,69546011.18039693,29
365,69476465.16921653,29
366,69406988.7040473,29
367,69337581.71534327,29
368,69268244.13362792,29
369,69198975.8894943,29
370,69129776.91360481,29
371,69060647.13669121,29
372,68991586.48955452,29
373,68922594.90306497,29
374,68853672.3081619,29
375,68784818.63585374,29
376,68716033.81721789,29
377,68647317.78340067,29
378,68578670.46561727,29
379,68510091.79515165,29
380,68441581.7033565,29
381,68373140.12165315,29
382,68304766.9815315,29
383,68236462.21454997,29
384,68168225.75233543,29
385,68100057.52658309,29
386,68031957.4690565,29
387,67963925.51158744,29
388,67895961.58607586,29
389,67828065.62448978,29
390,67760237.5588653,29
391,67692477.32130642,29
392,67624784.84398511,29
393,67557160.05914113,29
394,67489602.89908199,29
395,67422113.2961829,29
396,67354691.18288672,29
397,67287336.49170384,29
398,67220049.15521213,29
399,67152829.10605693,29
400,67085676.27695087,29
401,67018590.60067392,29
402,66951572.010073245,29
403,66884620.438063174,29
404,66817735.81762511,29
405,66750918.08180749,29
406,66684167.16372568,29
407,66617482.99656196,29
408,66550865.5135654,29
409,66484314.648051836,29
410,66417830.33340378,29
411,66351412.50307038,29
412,66285061.090567306,29
413,66218776.02947674,29
414,66152557.253447264,29
415,66086404.696193814,29
416,66020318.29149762,29
417,65954297.97320612,29
418,65888343.67523291,29
419,65822455.331557676,29
420,65756632.87622612,29
421,65690876.243349895,29
422,65625185.36710654,29
423,65559560.181739435,29
424,65494000.6215577,29
425,65428506.62093614,29
426,65363078.114315204,29
427,65297715.03620089,29
428,65232417.32116469,29
429,65167184.90384352,29
430,65102017.71893968,29
431,65036915.701220736,29
432,64971878.78551952,29
433,64906906.906734,29
434,64841999.999827266,29
435,64777157.99982744,29
436,64712380.84182761,29
437,64647668.46098578,29
438,64583020.79252479,29
439,64518437.77173227,29
440,64453919.33396054,29
441,64389465.41462658,29
442,64325075.949211955,29
443,64260750.87326274,29
444,64196490.12238948,29
445,64132293.63226709,29
446,64068161.33863482,29
447,64004093.177296184,29
448,63940089.08411889,29
449,63876148.99503477,29
450,63812272.846039735,29
451,63748460.57319369,29
452,63684712.112620495,29
453,63621027.400507875,29
454,63557406.373107366,29
455,63493848.96673426,29
456,63430355.11776753,29
457,63366924.76264976,29
458,63303557.83788711,29
459,63240254.28004922,29
460,63177014.025769174,29
461,63113837.011743404,29
462,63050723.17473166,29
463,62987672.45155693,29
464,62924684.77910537,29
465,62861760.094326265,29
466,62798898.334231935,29
467,62736099.4358977,29
468,62673363.336461805,29
469,62610689.973125346,29
470,62548079.28315222,29
471,62485531.20386907,29
472,62423045.6726652,29
473,62360622.62699254,29
474,62298262.00436555,29
475,62235963.74236118,29
476,62173727.77861882,29
477,62111554.0508402,29
478,62049442.49678936,29
479,61987393.05429257,29
480,61925405.661238275,29
481,61863480.255577035,29
482,61801616.77532146,29
483,61739815.15854614,29
484,61678075.3433876,29
485,61616397.26804421,29
486,61554780.87077617,29
487,61493226.089905396,29
488,61431732.863815494,29
489,61370301.13095168,29
490,61308930.82982073,29
491,61247621.89899091,29
492,61186374.27709191,29
493,61125187.90281482,29
494,61064062.714912005,29
495,61002998.65219709,29
496,60941995.653544895,29
497,60881053.65789135,29
498,60820172.60423346,29
499,60759352.431629226,29
500,60698593.07919759,29
501,60637894.4861184,29
502,60577256.59163228,29
503,60516679.335040644,29
504,60456162.6557056,29
505,60395706.4930499,29
506,60335310.78655685,29
507,60274975.47577029,29
508,60214700.500294514,29
509,60154485.79979422,29
510,60094331.31399442,29
511,60034236.982680425,29
512,59974202.745697744,29
513,59914228.542952046,29
514,59854314.31440909,29
515,59794460.00009468,29
516,59734665.540094584,29
517,59674930.87455449,29
518,59615255.943679936,29
519,59555640.68773626,29
520,59496085.047048524,29
521,59436588.96200147,29
522,59377152.37303947,29
523,59317775.22066643,29
524,59258457.44544576,29
525,59199198.98800032,29
526,59139999.78901232,29
527,59080859.789223306,29
528,59021778.92943408,29
529,58962757.15050465,29
530,58903794.39335415,29
531,58844890.598960795,29
532,58786045.708361834,29
533,58727259.662653476,29
534,58668532.402990825,29
535,58609863.87058783,29
536,58551254.00671724,29
537,58492702.75271053,29
538,58434210.04995782,29
539,58375775.83990786,29
540,58317400.06406795,29
541,58259082.66400389,29
542,58200823.58133988,29
543,58142622.75775854,29
544,58084480.13500079,29
545,58026395.65486579,29
546,57968369.25921092,29
547,57910400.88995171,29
548,57852490.48906176,29
549,57794637.9985727,29
550,57736843.360574126,29
551,57679106.51721355,29
552,57621427.41069634,29
553,57563805.98328564,29
554,57506242.17730236,29
555,57448735.93512506,29
556,57391287.19918994,29
557,57333895.91199075,29
558,57276562.016078755,29
559,57219285.45406268,29
560,57162066.16860861,29
561,57104904.10244001,29
562,57047799.19833757,29
563,56990751.39913923,29
564,56933760.647740096,29
565,56876826.88709236,29
566,56819950.060205266,29
567,56763130.11014506,29
568,56706366.98003492,29
569,56649660.61305488,29
570,56593010.95244183,29
571,56536417.94148938,29
572,56479881.523547895,29
573,56423401.642024346,29
574,56366978.24038232,29
575,56310611.262141936,29
576,56254300.65087979,29
577,56198046.35022891,29
578,56141848.30387869,29
579,56085706.45557481,29
580,56029620.74911924,29
581,55973591.12837012,29
582,55917617.53724175,29
583,55861699.919704504,29
584,55805838.219784796,29
585,55750032.38156501,29
586,55694282.34918345,29
587,55638588.06683426,29
588,55582949.47876743,29
589,55527366.529288664,29
590,55471839.16275938,29
591,55416367.32359662,29
592,55360950.95627302,29
593,55305590.00531675,29
594,55250284.41531143,29
595,55195034.13089612,29
596,55139839.09676523,29
597,55084699.257668465,29
598,55029614.55841079,29
599,54974584.94385238,29
600,54919610.35890853,29
601,54864690.74854962,29
602,54809826.05780107,29
603,54755016.23174327,29
604,54700261.21551152,29
605,54645560.954296015,29
606,54590915.39334172,29
607,54536324.477948375,29
608,54481788.15347043,29
609,54427306.36531696,29
610,54372879.05895164,29
611,54318506.17989269,29
612,54264187.6737128,29
613,54209923.48603909,29
614,54155713.56255305,29
615,54101557.84899049,29
616,54047456.2911415,29
617,53993408.83485036,29
618,53939415.42601551,29
619,53885476.010589495,29
620,53831590.534578905,29
621,53777758.94404433,29
622,53723981.18510029,29
623,53670257.203915186,29
624,53616586.94671127,29
625,53562970.35976456,29
626,53509407.389404796,29
627,53455897.98201539,29
628,53402442.08403338,29
629,53349039.64194934,29
630,53295690.602307394,29
631,53242394.911705084,29
632,53189152.51679338,29
633,53135963.36427659,29
634,53082827.400912315,29
635,53029744.5735114,29
636,52976714.82893789,29
637,52923738.11410895,29
638,52870814.37599484,29
639,52817943.56161884,29
640,52765125.61805722,29
641,52712360.492439166,29
642,52659648.13194673,29
643,52606988.48381478,29
644,52554381.49533097,29
645,52501827.11383563,29
646,52449325.286721796,29
647,52396875.96143507,29
648,52344479.085473634,29
649,52292134.60638816,29
650,52239842.47178177,29
