Iteration,Temperature,Best Fitness
254,77636959.9326057,40
255,77559322.97267309,40
256,77481763.64970042,40
257,77404281.88605072,40
258,77326877.60416466,40
259,77249550.72656049,40
260,77172301.17583393,40
261,77095128.8746581,40
262,77018033.74578343,40
263,76941015.71203765,40
264,76864074.69632562,40
265,76787210.62162928,40
266,76710423.41100766,40
267,76633712.98759665,40
268,76557079.27460904,40
269,76480522.19533443,40
270,76404041.6731391,40
271,76327637.63146596,40
272,76251309.9938345,40
273,76175058.68384066,40
274,76098883.62515682,40
275,76022784.74153167,40
276,75946761.95679013,40
277,75870815.19483334,40
278,75794944.37963851,40
279,75719149.43525887,40
280,75643430.28582361,40
281,75567786.85553779,38
282,75492219.06868225,38
283,75416726.84961358,38
284,75341310.12276396,37
285,75265968.8126412,37
286,75190702.84382856,37
287,75115512.14098473,37
288,75040396.62884374,37
289,74965356.2322149,37
290,74890390.87598269,37
291,74815500.4851067,37
292,74740684.9846216,37
293,74665944.29963697,37
294,74591278.35533734,37
295,74516687.076982,37
296,74442170.38990502,37
297,74367728.21951512,37
298,74293360.4912956,37
299,74219067.13080432,37
300,74144848.06367351,37
301,74070703.21560983,37
302,73996632.51239422,37
303,73922635.87988183,37
304,73848713.24400194,37
305,73774864.53075793,37
306,73701089.66622718,37
307,73627388.57656094,37
308,73553761.18798438,37
309,73480207.42679639,37
310,73406727.21936959,37
311,73333320.49215022,37
312,73259987.17165807,37
313,73186727.1844864,37
314,73113540.45730191,37
315,73040426.9168446,37
316,72967386.48992777,37
317,72894419.10343784,37
318,72821524.6843344,37
319,72748703.15965006,37
320,72675954.45649041,37
321,72603278.50203392,37
322,72530675.22353189,37
323,72458144.54830836,37
324,72385686.40376005,37
325,72313300.71735628,37
326,72240987.41663893,37
327,72168746.42922229,37
328,72096577.68279307,37
329,72024481.10511027,37
330,71952456.62400517,37
331,71880504.16738117,37
332,71808623.66321379,37
333,71736815.03955057,37
334,71665078.22451103,37
335,71593413.14628652,37
336,71521819.73314023,37
337,71450297.91340709,37
338,71378847.61549369,37
339,71307468.76787819,37
340,71236161.29911031,37
341,71164925.1378112,37
342,71093760.21267338,37
343,71022666.4524607,37
344,70951643.78600824,37
345,70880692.14222223,37
346,70809811.45008,37
347,70739001.63862993,37
348,70668262.63699129,37
349,70597594.3743543,37
350,70526996.77997994,37
351,70456469.78319997,37
352,70386013.31341676,37
353,70315627.30010335,37
354,70245311.67280325,37
355,70175066.36113045,37
356,70104891.29476932,37
357,70034786.40347455,37
358,69964751.61707108,37
359,69894786.865454,37
360,69824892.07858855,37
361,69755067.18650995,37
362,69685312.11932345,37
363,69615626.80720413,37
364,69546011.18039693,37
365,69476465.16921653,37
366,69406988.7040473,37
367,69337581.71534327,37
368,69268244.13362792,37
369,69198975.8894943,37
370,69129776.91360481,37
371,69060647.13669121,37
372,68991586.48955452,37
373,68922594.90306497,37
374,68853672.3081619,37
375,68784818.63585374,37
376,68716033.81721789,37
377,68647317.78340067,37
378,68578670.46561727,37
379,68510091.79515165,37
380,68441581.7033565,37
381,68373140.12165315,37
382,68304766.9815315,37
383,68236462.21454997,37
384,68168225.75233543,37
385,68100057.52658309,37
386,68031957.4690565,37
387,67963925.51158744,37
388,67895961.58607586,37
389,67828065.62448978,37
390,67760237.5588653,37
391,67692477.32130642,37
392,67624784.84398511,37
393,67557160.05914113,37
394,67489602.89908199,37
395,67422113.2961829,37
396,67354691.18288672,37
397,67287336.49170384,37
398,67220049.15521213,37
399,67152829.10605693,37
400,67085676.27695087,37
401,67018590.60067392,37
402,66951572.010073245,37
403,66884620.438063174,37
404,66817735.81762511,37
405,66750918.08180749,37
406,66684167.16372568,37
407,66617482.99656196,37
408,66550865.5135654,37
409,66484314.648051836,37
410,66417830.33340378,37
411,66351412.50307038,37
412,66285061.090567306,37
413,66218776.02947674,37
414,66152557.253447264,37
415,66086404.696193814,37
416,66020318.29149762,37
417,65954297.97320612,37
418,65888343.67523291,37
419,65822455.331557676,37
420,65756632.87622612,37
421,65690876.243349895,37
422,65625185.36710654,37
423,65559560.181739435,37
424,65494000.6215577,37
425,65428506.62093614,37
426,65363078.114315204,37
427,65297715.03620089,37
428,65232417.32116469,37
429,65167184.90384352,37
430,65102017.71893968,37
431,65036915.701220736,37
432,64971878.78551952,37
433,64906906.906734,37
434,64841999.999827266,37
435,64777157.99982744,37
436,64712380.84182761,37
437,64647668.46098578,37
438,64583020.79252479,37
439,64518437.77173227,37
440,64453919.33396054,37
441,64389465.41462658,37
442,64325075.949211955,37
443,64260750.87326274,37
444,64196490.12238948,37
445,64132293.63226709,37
446,64068161.33863482,37
447,64004093.177296184,37
448,63940089.08411889,37
449,63876148.99503477,37
450,63812272.846039735,37
451,63748460.57319369,37
452,63684712.112620495,37
453,63621027.400507875,37
454,63557406.373107366,37
455,63493848.96673426,37
456,63430355.11776753,37
457,63366924.76264976,37
458,63303557.83788711,37
459,63240254.28004922,37
460,63177014.025769174,37
461,63113837.011743404,37
462,63050723.17473166,37
463,62987672.45155693,37
464,62924684.77910537,37
465,62861760.094326265,37
466,62798898.334231935,37
467,62736099.4358977,37
468,62673363.336461805,37
469,62610689.973125346,37
470,62548079.28315222,37
471,62485531.20386907,37
472,62423045.6726652,37
473,62360622.62699254,37
474,62298262.00436555,37
475,62235963.74236118,37
476,62173727.77861882,37
477,62111554.0508402,37
478,62049442.49678936,37
479,61987393.05429257,37
480,61925405.661238275,37
481,61863480.255577035,37
482,61801616.77532146,37
483,61739815.15854614,37
484,61678075.3433876,37
485,61616397.26804421,37
486,61554780.87077617,37
487,61493226.089905396,37
488,61431732.863815494,37
489,61370301.13095168,37
490,61308930.82982073,37
491,61247621.89899091,37
492,61186374.27709191,37
493,61125187.90281482,37
494,61064062.714912005,37
495,61002998.65219709,37
496,60941995.653544895,37
497,60881053.65789135,37
498,60820172.60423346,37
499,60759352.431629226,37
500,60698593.07919759,37
501,60637894.4861184,37
502,60577256.59163228,37
503,60516679.335040644,37
504,60456162.6557056,37
505,60395706.4930499,37
506,60335310.78655685,37
507,60274975.47577029,37
508,60214700.500294514,37
509,60154485.79979422,37
510,60094331.31399442,37
511,60034236.982680425,37
512,59974202.745697744,37
513,59914228.542952046,37
514,59854314.31440909,37
515,59794460.00009468,37
516,59734665.540094584,37
517,59674930.87455449,37
518,59615255.943679936,37
519,59555640.68773626,37
520,59496085.047048524,37
521,59436588.96200147,37
522,59377152.37303947,37
523,59317775.22066643,37
524,59258457.44544576,37
525,59199198.98800032,37
526,59139999.78901232,37
527,59080859.789223306,37
528,59021778.92943408,37
529,58962757.15050465,37
530,58903794.39335415,37
531,58844890.598960795,37
532,58786045.708361834,37
533,58727259.662653476,37
534,58668532.402990825,37
535,58609863.87058783,37
536,58551254.00671724,37
537,58492702.75271053,37
538,58434210.04995782,37
539,58375775.83990786,37
540,58317400.06406795,37
541,58259082.66400389,37
542,58200823.58133988,37
543,58142622.75775854,37
544,58084480.13500079,37
545,58026395.65486579,37
546,57968369.25921092,37
547,57910400.88995171,37
548,57852490.48906176,37
549,57794637.9985727,37
550,57736843.360574126,37
551,57679106.51721355,37
552,57621427.41069634,37
553,57563805.98328564,37
554,57506242.17730236,37
555,57448735.93512506,37
556,57391287.19918994,37
557,57333895.91199075,37
558,57276562.016078755,37
559,57219285.45406268,37
560,57162066.16860861,37
561,57104904.10244001,37
562,57047799.19833757,37
563,56990751.39913923,37
564,56933760.647740096,37
565,56876826.88709236,37
566,56819950.060205266,37
567,56763130.11014506,37
568,56706366.98003492,37
569,56649660.61305488,37
570,56593010.95244183,37
571,56536417.94148938,37
572,56479881.523547895,37
573,56423401.642024346,37
574,56366978.24038232,37
575,56310611.262141936,37
576,56254300.65087979,37
577,56198046.35022891,37
578,56141848.30387869,37
579,56085706.45557481,37
580,56029620.74911924,37
581,55973591.12837012,37
582,55917617.53724175,37
583,55861699.919704504,37
584,55805838.219784796,37
585,55750032.38156501,37
586,55694282.34918345,37
587,55638588.06683426,37
588,55582949.47876743,37
589,55527366.529288664,37
590,55471839.16275938,37
591,55416367.32359662,37
592,55360950.95627302,37
593,55305590.00531675,37
594,55250284.41531143,37
595,55195034.13089612,37
596,55139839.09676523,37
597,55084699.257668465,37
598,55029614.55841079,37
599,54974584.94385238,37
600,54919610.35890853,37
601,54864690.74854962,37
602,54809826.05780107,37
603,54755016.23174327,37
604,54700261.21551152,37
605,54645560.954296015,37
606,54590915.39334172,37
607,54536324.477948375,37
608,54481788.15347043,37
609,54427306.36531696,37
610,54372879.05895164,37
611,54318506.17989269,37
612,54264187.6737128,37
613,54209923.48603909,37
614,54155713.56255305,37
615,54101557.84899049,37
616,54047456.2911415,37
617,53993408.83485036,37
618,53939415.42601551,37
619,53885476.010589495,37
620,53831590.534578905,37
621,53777758.94404433,37
622,53723981.18510029,37
623,53670257.203915186,37
624,53616586.94671127,37
625,53562970.35976456,37
626,53509407.389404796,37
627,53455897.98201539,37
628,53402442.08403338,37
629,53349039.64194934,37
630,53295690.602307394,37
631,53242394.911705084,37
632,53189152.51679338,37
633,53135963.36427659,37
634,53082827.400912315,37
635,53029744.5735114,37
636,52976714.82893789,37
637,52923738.11410895,37
638,52870814.37599484,37
639,52817943.56161884,37
640,52765125.61805722,37
641,52712360.492439166,37
642,52659648.13194673,37
643,52606988.48381478,37
644,52554381.49533097,37
645,52501827.11383563,37
646,52449325.286721796,37
647,52396875.96143507,37
648,52344479.085473634,37
649,52292134.60638816,37
650,52239842.47178177,37
651,52187602.62930999,37
652,52135415.02668068,37
653,52083279.611654,37
654,52031196.332042344,37
655,51979165.1357103,37
656,51927185.97057459,37
657,51875258.78460401,37
658,51823383.525819406,37
659,51771560.14229359,37
660,51719788.582151294,37
661,51668068.79356914,37
662,51616400.72477557,37
663,51564784.32405079,37
664,51513219.53972674,37
665,51461706.32018702,37
666,51410244.61386683,37
667,51358834.369252965,37
668,51307475.534883715,37
669,51256168.05934883,37
670,51204911.89128948,37
671,51153706.97939819,37
672,51102553.27241879,37
673,51051450.71914637,37
674,51000399.26842722,37
675,50949398.8691588,37
676,50898449.47028964,37
677,50847551.02081935,37
678,50796703.469798535,37
679,50745906.76632874,37
680,50695160.85956241,37
681,50644465.69870285,37
682,50593821.233004145,37
683,50543227.41177114,37
684,50492684.18435937,37
685,50442191.500175014,37
686,50391749.30867484,37
687,50341357.55936617,37
688,50291016.2018068,37
689,50240725.18560499,37
690,50190484.46041939,37
691,50140293.975958966,37
692,50090153.68198301,37
693,50040063.52830102,37
694,49990023.46477272,37
695,49940033.441307954,37
696,49890093.40786665,37
697,49840203.31445878,37
698,49790363.11114432,37
699,49740572.74803317,37
700,49690832.17528514,37
701,49641141.34310985,37
702,49591500.201766744,37
703,49541908.701564975,37
704,49492366.79286341,37
705,49442874.42607055,37
706,49393431.55164448,37
707,49344038.12009284,37
708,49294694.08197275,37
709,49245399.38789078,37
710,49196153.98850289,37
711,49146957.83451439,37
712,49097810.876679875,37
713,49048713.06580319,37
714,48999664.35273739,37
715,48950664.68838465,37
716,48901714.023696266,37
717,48852812.30967257,37
718,48803959.4973629,37
719,48755155.537865534,37
720,48706400.38232767,37
721,48657693.98194534,37
722,48609036.2879634,37
723,48560427.251675434,37
724,48511866.82442376,37
725,48463354.957599334,37
726,48414891.60264173,37
727,48366476.71103909,37
728,48318110.23432805,37
729,48269792.12409372,37
730,48221522.331969626,37
731,48173300.80963766,37
732,48125127.50882802,37
733,48077002.381319195,37
734,48028925.37893788,37
735,47980896.45355894,37
736,47932915.55710538,37
737,47884982.64154827,37
738,47837097.65890672,37
739,47789260.56124781,37
740,47741471.30068656,37
741,47693729.82938588,37
742,47646036.09955649,37
743,47598390.06345694,37
744,47550791.67339348,37
745,47503240.88172009,37
746,47455737.64083837,37
747,47408281.903197534,37
748,47360873.621294335,37
749,47313512.74767304,37
750,47266199.23492537,37
751,47218933.03569044,37
752,47171714.10265475,37
753,47124542.38855209,37
754,47077417.84616354,37
755,47030340.428317375,37
756,46983310.08788906,37
757,46936326.77780117,37
758,46889390.45102337,37
759,46842501.06057235,37
760,46795658.55951177,37
761,46748862.900952265,37
762,46702114.038051315,37
763,46655411.924013264,37
764,46608756.51208925,37
765,46562147.75557716,37
766,46515585.607821584,37
767,46469070.022213764,37
768,46422600.952191554,37
769,46376178.35123936,37
770,46329802.17288812,37
771,46283472.37071523,37
772,46237188.89834452,37
773,46190951.70944617,37
774,46144760.75773672,37
775,46098615.99697898,37
776,46052517.380982004,37
777,46006464.86360102,37
778,45960458.39873742,37
779,45914497.940338686,37
780,45868583.44239835,37
781,45822714.85895595,37
782,45776892.14409699,37
783,45731115.251952894,37
784,45685384.13670094,37
785,45639698.752564244,37
786,45594059.05381168,37
787,45548464.99475787,37
788,45502916.52976311,37
789,45457413.61323335,37
790,45411956.19962012,37
791,45366544.2434205,37
792,45321177.69917708,37
793,45275856.5214779,37
794,45230580.66495642,37
795,45185350.084291466,37
796,45140164.734207176,37
797,45095024.56947297,37
798,45049929.544903494,37
799,45004879.61535859,37
800,44959874.73574323,37
801,44914914.86100749,37
802,44869999.94614648,37
803,44825129.94620033,37
804,44780304.81625413,37
805,44735524.51143788,37
806,44690788.98692644,37
807,44646098.19793951,37
808,44601452.09974157,37
809,44556850.64764183,37
810,44512293.79699419,37
811,44467781.50319719,37
812,44423313.72169399,37
813,44378890.4079723,37
814,44334511.51756433,37
815,44290177.006046765,37
816,44245886.82904072,37
817,44201640.94221168,37
818,44157439.30126947,37
819,44113281.861968204,37
820,44069168.580106236,37
821,44025099.41152613,37
822,43981074.312114604,37
823,43937093.23780249,37
824,43893156.14456469,37
825,43849262.98842012,37
826,43805413.7254317,37
827,43761608.311706275,37
828,43717846.70339457,37
829,43674128.856691174,37
830,43630454.727834485,37
831,43586824.27310665,37
832,43543237.44883354,37
833,43499694.211384706,37
834,43456194.51717332,37
835,43412738.32265615,37
836,43369325.584333494,37
837,43325956.25874916,37
838,43282630.302490406,37
839,43239347.67218792,37
840,43196108.32451573,37
841,43152912.21619122,37
842,43109759.30397502,37
843,43066649.54467105,37
844,43023582.89512638,37
845,42980559.31223125,37
846,42937578.75291902,37
847,42894641.1741661,37
848,42851746.53299193,37
849,42808894.78645894,37
850,42766085.89167248,37
851,42723319.805780806,37
852,42680596.48597503,37
853,42637915.889489055,37
854,42595277.97359957,37
855,42552682.69562597,37
856,42510130.01293034,37
857,42467619.88291741,37
858,42425152.26303449,37
859,42382727.110771455,37
860,42340344.38366068,37
861,42298004.03927702,37
862,42255706.03523774,37
863,42213450.329202496,37
864,42171236.878873296,37
865,42129065.641994424,37
866,42086936.57635243,37
867,42044849.63977608,37
868,42002804.79013631,37
869,41960801.98534617,37
870,41918841.18336082,37
871,41876922.34217746,37
872,41835045.41983528,37
873,41793210.37441544,37
874,41751417.16404103,37
875,41709665.746876985,37
876,41667956.08113011,37
877,41626288.12504898,37
878,41584661.836923935,37
879,41543077.17508701,37
880,41501534.097911924,37
881,41460032.563814014,37
882,41418572.5312502,37
883,41377153.95871895,37
884,41335776.80476023,37
885,41294441.02795547,37
886,41253146.58692752,37
887,41211893.44034059,37
888,41170681.54690025,37
889,41129510.86535335,37
890,41088381.354488,37
891,41047292.97313351,37
892,41006245.68016038,37
893,40965239.43448022,37
894,40924274.19504574,37
895,40883349.920850694,37
896,40842466.57092984,37
897,40801624.10435891,37
898,40760822.48025455,37
899,40720061.6577743,37
900,40679341.59611653,37
901,40638662.25452041,37
902,40598023.59226589,37
903,40557425.568673626,37
904,40516868.143104956,37
905,40476351.27496185,37
906,40435874.92368689,37
907,40395439.04876321,37
908,40355043.60971445,37
909,40314688.56610473,37
910,40274373.87753863,37
911,40234099.50366109,37
912,40193865.40415743,37
913,40153671.53875327,37
914,40113517.867214516,37
915,40073404.3493473,37
916,40033330.94499795,37
917,39993297.61405295,37
918,39953304.3164389,37
919,39913351.01212246,37
920,39873437.661110334,37
921,39833564.22344922,37
922,39793730.65922578,37
923,39753936.92856655,37
924,39714182.99163798,37
925,39674468.80864634,37
926,39634794.3398377,37
927,39595159.545497864,37
928,39555564.38595237,37
929,39516008.82156642,37
930,39476492.81274485,37
931,39437016.3199321,37
932,39397579.30361217,37
933,39358181.72430856,37
934,39318823.54258425,37
935,39279504.71904166,37
936,39240225.21432262,37
937,39200984.989108294,37
938,39161784.00411919,37
939,39122622.220115066,37
940,39083499.59789495,37
941,39044416.09829706,37
942,39005371.68219876,37
943,38966366.310516566,37
944,38927399.94420605,37
945,38888472.54426184,37
946,38849584.07171758,37
947,38810734.487645864,37
948,38771923.75315822,37
949,38733151.82940506,37
950,38694418.677575655,37
951,38655724.25889808,37
952,38617068.53463918,37
953,38578451.46610454,37
954,38539873.01463843,37
955,38501333.141623795,37
956,38462831.80848217,37
957,38424368.976673685,37
958,38385944.60769701,37
959,38347558.66308931,37
960,38309211.10442622,37
961,38270901.8933218,37
962,38232630.99142847,37
963,38194398.36043704,37
964,38156203.962076604,37
965,38118047.758114524,37
966,38079929.71035641,37
967,38041849.78064605,37
968,38003807.9308654,37
969,37965804.122934535,37
970,37927838.3188116,37
971,37889910.48049279,37
972,37852020.5700123,37
973,37814168.54944229,37
974,37776354.38089285,37
975,37738578.02651196,37
976,37700839.44848545,37
977,37663138.60903697,37
978,37625475.47042793,37
979,37587849.9949575,37
980,37550262.14496254,37
981,37512711.88281758,37
982,37475199.17093477,37
983,37437723.971763834,37
984,37400286.24779207,37
985,37362885.96154428,37
986,37325523.075582735,37
987,37288197.552507155,37
988,37250909.354954645,37
989,37213658.44559969,37
990,37176444.78715409,37
991,37139268.34236694,37
992,37102129.07402457,37
993,37065026.94495055,37
994,37027961.9180056,37
995,36990933.9560876,37
996,36953943.02213151,37
997,36916989.07910938,37
998,36880072.09003027,37
999,36843192.01794024,37
1000,36806348.825922295,37
1001,36769542.47709637,37
1002,36732772.93461928,37
1003,36696040.16168466,37
1004,36659344.12152298,37
1005,36622684.777401455,37
1006,36586062.09262405,37
1007,36549476.03053143,37
1008,36512926.5545009,37
1009,36476413.6279464,37
1010,36439937.214318454,37
1011,36403497.27710414,37
1012,36367093.779827036,37
1013,36330726.68604721,37
1014,36294395.959361166,37
1015,36258101.5634018,37
1016,36221843.4618384,37
1017,36185621.61837656,37
1018,36149435.996758185,37
1019,36113286.56076143,37
1020,36077173.27420067,37
1021,36041096.10092647,37
1022,36005055.00482554,37
1023,35969049.94982071,37
1024,35933080.899870895,37
1025,35897147.81897102,37
1026,35861250.671152055,37
1027,35825389.4204809,37
1028,35789564.03106042,37
1029,35753774.46702936,37
1030,35718020.692562334,37
1031,35682302.67186977,37
1032,35646620.3691979,37
1033,35610973.7488287,37
1034,35575362.775079876,37
1035,35539787.4123048,37
1036,35504247.62489249,37
1037,35468743.3772676,37
1038,35433274.63389033,37
1039,35397841.35925644,37
1040,35362443.51789718,37
1041,35327081.07437929,37
1042,35291753.99330491,37
1043,35256462.239311606,37
1044,35221205.777072296,37
1045,35185984.571295224,37
1046,35150798.58672393,37
1047,35115647.788137205,37
1048,35080532.14034907,37
1049,35045451.608208716,37
1050,35010406.156600505,37
1051,34975395.750443906,37
1052,34940420.354693465,37
1053,34905479.93433877,37
1054,34870574.45440443,37
1055,34835703.879950024,37
1056,34800868.17607007,37
1057,34766067.307894,37
1058,34731301.2405861,37
1059,34696569.939345516,37
1060,34661873.36940617,37
1061,34627211.49603677,37
1062,34592584.28454073,37
1063,34557991.700256184,37
1064,34523433.70855593,37
1065,34488910.27484737,37
1066,34454421.364572525,37
1067,34419966.94320795,37
1068,34385546.976264745,37
1069,34351161.42928848,37
1070,34316810.26785919,37
1071,34282493.45759133,37
1072,34248210.96413374,37
1073,34213962.7531696,37
1074,34179748.790416434,37
1075,34145569.04162602,37
1076,34111423.4725844,37
1077,34077312.04911181,37
1078,34043234.7370627,37
1079,34009191.50232564,37
1080,33975182.310823314,37
1081,33941207.128512494,37
1082,33907265.921383984,37
1083,33873358.6554626,37
1084,33839485.29680714,37
1085,33805645.81151033,37
1086,33771840.16569882,37
1087,33738068.32553312,37
1088,33704330.25720759,37
1089,33670625.92695038,37
1090,33636955.30102343,37
1091,33603318.34572241,37
1092,33569715.02737668,37
1093,33536145.312349305,37
1094,33502609.167036954,37
1095,33469106.55786992,37
1096,33435637.45131205,37
1097,33402201.813860737,37
1098,33368799.612046875,37
1099,33335430.81243483,37
1100,33302095.381622396,37
1101,33268793.286240775,37
1102,33235524.492954534,37
1103,33202288.96846158,37
1104,33169086.679493118,37
1105,33135917.592813626,37
1106,33102781.675220814,37
1107,33069678.893545594,37
1108,33036609.21465205,37
1109,33003572.605437398,37
1110,32970569.03283196,37
1111,32937598.463799126,37
1112,32904660.865335327,37
1113,32871756.20446999,37
1114,32838884.44826552,37
1115,32806045.563817255,37
1116,32773239.51825344,37
1117,32740466.278735183,37
1118,32707725.812456448,37
1119,32675018.08664399,37
1120,32642343.068557344,37
1121,32609700.725488786,37
1122,32577091.024763297,37
1123,32544513.933738533,37
1124,32511969.419804797,37
1125,32479457.450384993,37
1126,32446977.992934607,37
1127,32414531.014941674,37
1128,32382116.483926732,37
1129,32349734.367442805,37
1130,32317384.633075364,37
1131,32285067.24844229,37
1132,32252782.181193847,37
1133,32220529.399012655,37
1134,32188308.869613644,37
1135,32156120.56074403,37
1136,32123964.440183286,37
1137,32091840.475743104,37
1138,32059748.635267362,37
1139,32027688.886632096,37
1140,31995661.197745465,37
1141,31963665.53654772,37
1142,31931701.87101117,37
1143,31899770.16914016,37
1144,31867870.39897102,37
1145,31836002.52857205,37
1146,31804166.52604348,37
1147,31772362.359517436,37
1148,31740589.99715792,37
1149,31708849.407160763,37
1150,31677140.5577536,37
1151,31645463.417195845,37
1152,31613817.95377865,37
